owner,repo,commit_hash,golden_commit_hash,combined_score,category,language
netdata,netdata,58ebdc486bece707726993b8cb043f64b7560cb5,9eaccc08cdf7dd7516233a4a3206441015d2ec23,0.6026875,api,c
ansible,molecule,0367817827b6dde59c67dd98c024155015a39a64,5959d0f2f1104c9afc173c84992fc71022543719,0.6026250000000001,structural,python
gitextensions,gitextensions,b7b4d6fb0550000d81023146670d6698ff49e780,44cf233dbe8224ad14d6d86b3783b6e63b6c0f8b,0.6020625000000001,api,other
n8n-io,n8n,0860fbe97108edc21bc01dec3b6ef13e60e728d4,096329db51e794a09ba513516f9d433f3365d1ec,0.601125,structural,javascript
FormidableLabs,victory,518988f453b60557c0b93d6951df68b5c0ccb8a2,3877aa99403ba196e4e55c16b7e04c22c56d26c7,0.6010625,dependency,javascript
conan-io,conan,8ea8174d9bdb83b73c9c2f57dd86dfd9f831fef7,13d4c3d91bf1ec7c1ebe36cf2b1f6874a319ef25,0.6009375,structural,python
iterative,dvc,417600749341a5a7bab46dc8858116344bc82efb,58295ca0abc4f041a6ace78e2afbc90cebdf23fc,0.6009375,api,python
surrealdb,surrealdb,76519b9c3161c6e17aff5d8d56c2657c7f11298c,769ed5ab85f00988572bb043c13c245d8fd834dc,0.6006875,structural,rust
zulip,zulip,fa2f86ff8092531eb13364bed03158b85fcdceee,52692a6448639c3c6692a67d750ecb86a3195345,0.6005625000000001,basic,python
calcom,cal.com,3d3a9c0dfb0b8cd1e2a4ea91e7fa99be740375a4,78d06c6d0116272acb10f6f3223ee46e0274bff5,0.6003750000000001,structural,javascript
calcom,cal.com,f008a28499cd65e2f3e8ad94e94fc6674d66b538,524c0d81a7607a18e57d8f7874a94c074fe4282d,0.6003125000000001,api,javascript
prisma,prisma,575c3405cc36327107effb13eb7a9173bf457521,3f27f119919cd77eda82ebb2e0d06f8d26f7ff1f,0.599875,api,javascript
memgraph,memgraph,7fbf5857f229053680104595ead1bd892cf5e8d4,d278a33f31e19fc9f9915544fb1e3ffa8c8d0dfb,0.5996874999999999,structural,c
vectordotdev,vector,3f6d32f05d1bb919b39048922f5d053e3f17dd5a,2a7be394b4c447e048a5b415ff36f7ebf4d03934,0.599625,api,rust
azerothcore,azerothcore-wotlk,2c344fc12723adf9a1eab4249b77bd459ca357ad,cb7e28df0579c73d0aaa29ee7406a653aee548d8,0.5995625,dependency,c
apache,arrow-datafusion,5361d2ee090156eed4a1d91f6530695588a9405a,f16bc8bd93b9ea29c8f84f6e0ddf2f3500503c19,0.5995,api,rust
twentyhq,twenty,8f12aea64a13fa043341c04364826bba61f9e5a9,13d31072a79c7536553b0e45ede054ef15fce525,0.5992500000000001,structural,javascript
astral-sh,ruff,8b749e1d4d3974aa9ecbb9b0df93d0352c2438ea,184241f99affa895c5e8c1a2e144587cfaa2339a,0.5990624999999999,api,rust
PrestaShop,PrestaShop,389707ef09a52ce29c82d2db6e9341a4cb1ad556,77cf6e7c595a3a9bc33da75289858bea6b138584,0.59875,api,javascript
calcom,cal.com,1b9691ddafa5acfdcba3a3668852c539c025f6cc,3e299f95115d868e9c091597d190d511a8116e7b,0.5985625,structural,javascript
flutter,engine,2878cdda72ded38cd53340f7224bfa837bce67aa,0e586d1c28c868d59f7fbe9402938fc5dc448b85,0.5983750000000001,api,c
apache,shardingsphere,33453f3449c624f879f8800400456cb10470dd89,0b1ab343c7edd527c538d9f6d8e8d3a7bf65a45d,0.5981875000000001,api,java
go-gitea,gitea,84ee02faa7086504f45cb1dc3ae01c4937653936,f13a294b47e901e22ec02d9b9d92ddd835155f53,0.598125,dependency,go
pnpm,pnpm,56bb69b004d1b98d0a604c5075903e437ed33423,8a9f3a48357d2b32fbe0c7ac918145f437f6c160,0.5975000000000001,api,javascript
immich-app,immich,d544053c679aa0ef493a9853e2db8a7ece01f4c5,a02e1f5e7c85d1ca1454bc2f35f99835a7c3854b,0.5967499999999999,api,javascript
SerenityOS,serenity,fdf3e0aca17918bca3716bf05568d1840258f2ac,0482f4e1170010dccec1726ee5222a062f4b3262,0.5965625,api,c
rust-lang,rust,0697ee9af5a0493631606e5fbe80cc802a95eb23,e9ef8e1efa387fa235d63c191492f63f70959348,0.596375,api,rust
qbittorrent,qBittorrent,f2d6129db369ec1b180e9ccc683614b464ddf4b4,5d1c2496063b41874e85af0145b153e006fc92d3,0.595875,api,c
build-trust,ockam,37f48c3925c1f0ef025b35728f3e0f53b863d372,1a35563d448023c201fab0193d6e2fc5a2fba0b2,0.5954375000000001,api,rust
alicevision,Meshroom,0474a956bfc3d562a4730ba6a6dab2d19e980112,9088f0b10695443dcab3362f94527673d7195dbd,0.5953750000000001,api,python
immich-app,immich,09cbc5d3f4369119d8124e0459affdb9acacc51c,e60bc3c3040a0c5c6cf0fad7dfd2d924aae8ad1b,0.5951875,structural,javascript
ajnart,homarr,dfb02dfdbc9a4eb97b947a036a9e9ac8551f9eda,a5f3d48a7180b87ed0e94d52f1da46dda57bb10a,0.5950625,api,javascript
hashicorp,terraform-provider-aws,afc50a0667c4a6e917f41c96ab24d2b693868e78,571e4d826523e225bf865b8edb6fb022c5a23e48,0.5950000000000001,api,go
SerenityOS,serenity,bec8d73cb366fd0286b6df543fd7992ef84f1a53,8994dcb4f9b12f6fcf41e2227c708fc0cc6a20b8,0.595,api,c
go-gitea,gitea,ae419fa49403537725c806a5f3f1e5b274f52eb7,76a85a4ce90fead1eb2b743a42b41617b4592889,0.5949375000000001,dependency,go
OpenRCT2,OpenRCT2,c2e042e5e1290582b9fa1813b315f8cc49dc11fd,42df41efdb1bf18029a83b4a5e5bcfbe66d44295,0.5945625000000001,dependency,c
kestra-io,kestra,5682d12ee87732e5ac1c6a7052041d6d8767ecc1,9c052c0a4157f890a72978c4a02bf1199e1adbf9,0.5945625,dependency,javascript
moneymanagerex,moneymanagerex,b77ca95b5c6ca3f06fce64c3e2252707b69cfb38,e34f2da60ac95f8b09dd8a75916e66937565c5f7,0.5945,api,c
n8n-io,n8n,eaf70909197ed511efe9add956eb5e4f78b27e20,57aab63c1049cf3d0c4730fe6bf01d252e8746d5,0.5943750000000001,config,javascript
rundeck,rundeck,96b49128e8ea8bea5e8198d786b0687613f9363b,e182a5a0858228492f1186bfbfdf081421211213,0.594375,api,java
bytecodealliance,wasmtime,620db8b1b58caf8e72845d168f85b8bd0ebbf965,953adeedf7607fca35223641e09113737185fb61,0.594125,api,rust
coder,coder,205076e6e7f80b731aeaad523dcca56ee6d334b3,f108f9d71ffc4f49030cc6fa2ae35063aa2d3c25,0.5940624999999999,basic,javascript
rust-lang,rust,bca8b4dc32ec20f9a4e0ca55f54e5b2a531936fc,d6f0642827e21a088b0130c84857d84f5433301d,0.5940000000000002,api,rust
paradigmxyz,reth,ccae4ebb841f24875ace6035dea24a484c3ae705,dbd877a8e98390cc400a9dd189a691e2e23af4c5,0.5940000000000001,dependency,rust
commercialhaskell,stack,814e40d2194d6d0a07684e2be10893539d9c5fc2,0b978ba2c602ab6b309003bca19ef5fc33d110b7,0.594,basic,other
pmd,pmd,643b78757d1fedfeb58e93bafcada7706f9558bc,1077ebac3093456c6440cd5c41651b539db33b01,0.5938750000000002,api,java
getsentry,sentry-javascript,f418e833a6fb977255e62cd83fb135328668fb85,fda7103e4260d3133f19363e745c7cf0a3d2daa4,0.59375,api,javascript
google,gvisor,891ab9fd1415d9ab4500a0fcd6185a3e3828c948,e23347e5b5d57eda8864b1404421cefab5209e78,0.59375,structural,go
astral-sh,ruff,2cc487eb22970036f5621758e34996a8ece1e194,e09180b1df5f7ea31412e8330561a35cc64cb41b,0.5935625,api,rust
pinterest,gestalt,bc0641397363625d45aaf96132bbec1668b1e511,ff0cb911f3f8ccdab7fff4527327babe0e284565,0.5930624999999999,basic,javascript
actualbudget,actual,0b15ba18a013aa1655e21db977634290316bf311,0f7a1e6b975005fc8ecd6939d567a8715c665ca4,0.5929375,api,javascript
envoyproxy,envoy,d7fe4ae1fe0594e4a0a1c7e5992a2bcd644f8341,00536345a1f49ef19c1869253c7ce4d24be5ab58,0.5929375,api,c
near,nearcore,492d1890c20bb17bb52b6f533395a174cd718da8,3a56da2b76b280f7e0c42d4b4d3242b519908201,0.5929374999999999,api,rust
web-infra-dev,rspack,836ad3ceaa648ac1a4c464c501f241d50e4dbf80,728a6f449ee35b20fcbd1ac46cc43ff50dc92d36,0.592875,basic,rust
eclipse-vertx,vert.x,4a42084a43fef84f88d4242c7cd7b32c63d6b718,af04f1372c7fb845f2b80a459c935be17ab616c6,0.5928125000000001,api,java
bevyengine,bevy,d9aac887b599dff2bdc4974a820aac9f1180def4,1f97717a3d350cbbf52941d419aad3889dabb4b2,0.5927500000000001,api,rust
hashicorp,terraform-provider-aws,651ccce5fc6441ab21eedc81e7ff0a06bb312e16,9d0ae12b522c53712a2d4c2133bd12e07b5b4507,0.59275,config,go
immich-app,immich,1b7e4b4e524178b3e38c14e160eea2afa64d8fe0,4ea281f854e7e51d2348851629e10000451ad49d,0.5926875,structural,javascript
pytest-dev,pytest,4546d5445aaefe6a03957db028c263521dfb5c4b,bdfc5c80d8700b6e76c706ea11b3b9c8d41a8b76,0.592625,config,python
vitessio,vitess,fc93d4f6b97b951d1ce7851f45ef5ba963a5163d,cec7812fc597817dead7c92987db3bc918e10605,0.592125,api,go
rust-lang,rust,7427812261469c52f7093722746c26b134d39bd0,784316eadca2c58f6d79343e1eac6a7b667c8ea3,0.5920000000000001,dependency,rust
Jguer,yay,748339337730970eedacfc43d241d89ec69913f6,8916cd174bd4d40aa162a346f765039d6d911bd8,0.59175,structural,go
zephyrproject-rtos,zephyr,e1cacb3a183968598e0baa12f3d7a84de3fe401a,dc97bbd35f6bca23aed1364550bb9b2c74abd904,0.591375,api,c
surrealdb,surrealdb,24467634f37c97b4e6cceb1a0b4ed868d60bd2a7,8edb52b18a39308ce9318402b2740a0863b4b5d5,0.5911875000000001,abstraction,rust
duckduckgo,Android,4166b8ca876d36f9b8d87beb6e6ace3c38c21d23,d5ee301da728ccd383baf0d8295434df476632da,0.5911250000000001,api,java
azerothcore,azerothcore-wotlk,d23e61b7219d7bae1aea36a63b860372c9f00173,da55f05cfc2db9bb49a37cd0b3697bbda565856a,0.591125,abstraction,c
gui-cs,Terminal.Gui,62641c8f262b0cddb948632906a412a28d4be08b,7676f89e39b154c9c7b4b48c3832f505bbfa0742,0.5910625,api,other
growthbook,growthbook,c2467c783763a93dc90b661a727bcc069aaceaf7,d2e8877419bfaa390fe9e5104229c81fc31e6160,0.5910624999999999,config,javascript
coder,coder,1e6ea6133c11b6c14736410a056a7b7f212a93cc,185400db11bf82455ccc4cbff676021abb5e01a8,0.5907500000000001,dependency,javascript
pantsbuild,pants,028dd05b705c168f7f681d68e63daf37073da044,fda5c197e379dbd7b01caa4de1ccb1b6a643ba12,0.590625,structural,python
PrismJS,prism,b6a6687674bdac60fac596e16558217344176ed6,ca2f3660917d086f9dfa0bed7568e8df148d7218,0.5905,config,javascript
bevyengine,bevy,0335f34561ccd1d7cf2df6a6a400108d4e8e58f1,989f547080a66f21955e4db8e3559b297ad6c10b,0.5900000000000001,api,rust
pythonarcade,arcade,ceca9623039d84b5fc6771846a7e0e5f603d29a2,285bc2b87135b100af71b81e817900ceb2a72aad,0.5895625,api,python
rust-lang,rust,ff0c98663e06c78d00b2062b114bfe6fefa756ae,7d025bb63d2f2c2a69cd23bb4befa46a8753f498,0.5895625,config,rust
stylelint,stylelint,21fc809495371b2f3efa0920840c2773bce5ff4f,0199f1e5a230f9041cef6d61e530825f3416a500,0.5895000000000001,api,javascript
mozilla-mobile,firefox-ios,3e0cbc637dbbe79b7d3bd055bca89345260fd9cd,c6fda0acef9482b5857e61de36d324f148ee1b79,0.5892500000000002,api,other
igorwojda,android-showcase,10b2f7a9139538b848975b5283138ec936fe5bfe,6699b369579c4d4e68beab8292389078a8748480,0.58925,architecture,java
facebook,react,d48c69246c9acd3b39c1eec4f3c12103e95cdd66,e0fe3479671555e01531dbc3d2fd85d5bd4c5a56,0.5892499999999999,config,javascript
immich-app,immich,920d7de349aee154f0ac6dc3f9365a9a4e6563ec,e73abe076238461066e5fde32c82de4f7867d0da,0.58875,config,javascript
intel-analytics,BigDL,14344f4f6234fad49f1d41b06b0f8ab415243d14,8ec1af6e24e156108eb52252e1e3139f8cd0179e,0.5885625,structural,python
dotnet,runtime,01f039ce1daf29ea3ac0b484c6752b3143f3b697,5c4e2a301ec1dd8ef75a3ba98e5be1ff2cea0130,0.5885000000000001,abstraction,c
apache,hadoop,30f560554d2534467272e5ac66cda0ebd6a1a760,90de1ff151ede83a6f963aaf2407d3eb6220ae40,0.5885,dependency,java
firezone,firezone,a02abcbac55092cc41bebcae6a01c6076983d96a,464efbad569a97b3e94d124369590fb3aa53c234,0.5875,structural,rust
calcom,cal.com,424d94f16d2e903014e8243bbabde393b0400dec,20d6eb52007e0f2594f9cb158cd243bd8a55c103,0.587375,api,javascript
inspektor-gadget,inspektor-gadget,9c7e4478ea963baf7c18ac4ef6aa73e9d10caf0c,fb42c49377d333bc847c5f6afbe04c2a4241763b,0.58675,structural,c
rotki,rotki,d96117f2ad00097a387552a3edd1b00c8985d58f,e1d5f9bdcac3ad5ea7bc09d072c69b5fab975792,0.5861250000000001,dependency,javascript
megaease,easegress,2760499201ed1935178aa2e21e1f34bb3aca3c3b,c5d6c641a34a2bac6bf04fd0cd6e57493d3c3591,0.5860000000000001,structural,go
systemd,systemd,867cba15bc66709bbba210328d09af60393cfcb0,76e3cc469d3b6efda8287b932ff932645bf501dd,0.585875,structural,c
toeverything,blocksuite,71eb18568ff7729c318aa82fa534450f02a3a594,def836c597cd18204e7348946fc34ebfcea81f31,0.5855625000000001,structural,javascript
apple,swift,50d2f4d3edd3a0f2720726b8f5c32d9838c78744,bd8e6bca5646c48a76886f40f1531c142cf87ad2,0.5854374999999999,api,c
emberjs,data,b59eaabc075c2be46b4de354039fa9d9bf31773c,acda30aaaa64393a6fee6c256b1df87ebda4726e,0.5850000000000002,structural,javascript
toeverything,blocksuite,ac2c1bc721d7ebcb8b291e59638b41d66a779685,68e2fcc3e4a8e3069d6aa95ea64a2963cd180af3,0.5844375,api,javascript
distribution,distribution,17552d864ddf6b7266df5336556fdbd5c50eb4c6,db4bd9933ee35ee049e8a31a8217220959ccac3d,0.58425,dependency,go
apache,dubbo,8009c72030ecb7086bbf33e8e1d42410353c2e4d,a6a6d57dd7ecc1db8f18f0143bc179228c08dae8,0.584125,architecture,java
mui,mui-x,f83dc164472a3ceb5258be42327205139bcb84d1,32babebf45d51e9e122ea7d1e2f176f15363d9d3,0.5839375000000001,api,javascript
FyroxEngine,Fyrox,63fa90ccabc3880a2df7667b3f89823bd8b63b62,f58b881105e825375aff6d8fc2b9679f3165947a,0.5826875,api,rust
n8n-io,n8n,aae45b043b9e1427f9ffc44ef88d719782fccee5,dff84563822e40e510b0ec0303de157c001ceefd,0.5819375,structural,javascript
oven-sh,bun,bfb322d618a3f0e9618d311ae69016fe7a08e771,5fa13625a1ca0ea1a3a1c5bb86d0880dcfac349f,0.581625,api,other
